epoch,timestamp,elapsed_time,total_loss,pde_loss,surf_loss,wt_head_loss,wt_kin_loss,ic_h_loss,ic_zb_loss,pde_grad,surf_grad,wt_head_grad,wt_kin_grad,ic_h_grad,ic_zb_grad,total_grad,pde_weight,surf_weight,wt_head_weight,wt_kin_weight,ic_h_weight,ic_zb_weight,cache_mean_residual,cache_max_residual,cache_std_residual,learning_rate,epoch_time
7249,2025-09-30T01:31:09.713067,79.21872210502625,0.0021963827311992645,0.0,0.0021963827311992645,0.0,0.0,0.0,0.0,0.0,0.25604439318649636,0.0,0.0,0.0,0.0,0.25604439318649636,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1397366961318767e-06,1.6062343775047339e-06,4.73074948104113e-07,0.0001,0.010002374649047852
7299,2025-09-30T01:31:10.253649,79.75930452346802,0.0003961960901506245,0.0,0.0003961960901506245,0.0,0.0,0.0,0.0,0.0,0.08360167698377725,0.0,0.0,0.0,0.0,0.08360167698377725,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1397366961318767e-06,1.6062343775047339e-06,4.73074948104113e-07,0.0001,0.010131359100341797
7349,2025-09-30T01:31:10.819055,80.32471013069153,4.896159680356504e-06,0.0,4.896159680356504e-06,0.0,0.0,0.0,0.0,0.0,0.00641362195845519,0.0,0.0,0.0,0.0,0.00641362195845519,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1397366961318767e-06,1.6062343775047339e-06,4.73074948104113e-07,0.0001,0.0093994140625
7399,2025-09-30T01:31:11.370057,80.87571167945862,2.8298791221459396e-05,0.0,2.8298791221459396e-05,0.0,0.0,0.0,0.0,0.0,0.014213109215345838,0.0,0.0,0.0,0.0,0.014213109215345838,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1397366961318767e-06,1.6062343775047339e-06,4.73074948104113e-07,0.0001,0.010121822357177734
7449,2025-09-30T01:31:11.910948,81.41660261154175,0.0070480769500136375,0.0,0.0070480769500136375,0.0,0.0,0.0,0.0,0.0,0.31808665148635745,0.0,0.0,0.0,0.0,0.31808665148635745,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1397366961318767e-06,1.6062343775047339e-06,4.73074948104113e-07,0.0001,0.009060859680175781
7499,2025-09-30T01:31:12.436505,81.9421603679657,8.879666711436585e-05,0.0,8.879666711436585e-05,0.0,0.0,0.0,0.0,0.0,0.040745428991744354,0.0,0.0,0.0,0.0,0.040745428991744354,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1397366961318767e-06,1.6062343775047339e-06,4.73074948104113e-07,0.0001,0.011556148529052734
7549,2025-09-30T01:31:12.991931,82.49758648872375,0.0002797904598992318,0.0,0.0002797904598992318,0.0,0.0,0.0,0.0,0.0,0.071674570806391,0.0,0.0,0.0,0.0,0.071674570806391,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.264134880329948e-06,1.7245949948119232e-06,4.645553417503834e-07,0.0001,0.010087728500366211
7599,2025-09-30T01:31:13.549804,83.05545902252197,5.1333525334484875e-05,0.0,5.1333525334484875e-05,0.0,0.0,0.0,0.0,0.0,0.042820234118377334,0.0,0.0,0.0,0.0,0.042820234118377334,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.264134880329948e-06,1.7245949948119232e-06,4.645553417503834e-07,0.0001,0.012457609176635742
7649,2025-09-30T01:31:14.092657,83.59831166267395,4.152109249844216e-05,0.0,4.152109249844216e-05,0.0,0.0,0.0,0.0,0.0,0.025152135779960224,0.0,0.0,0.0,0.0,0.025152135779960224,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.264134880329948e-06,1.7245949948119232e-06,4.645553417503834e-07,0.0001,0.013164043426513672
7699,2025-09-30T01:31:14.629924,84.13557863235474,2.212330036854837e-05,0.0,2.212330036854837e-05,0.0,0.0,0.0,0.0,0.0,0.007482845568045753,0.0,0.0,0.0,0.0,0.007482845568045753,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.264134880329948e-06,1.7245949948119232e-06,4.645553417503834e-07,0.0001,0.010407209396362305
7749,2025-09-30T01:31:15.157629,84.66328406333923,0.00011056259245378897,0.0,0.00011056259245378897,0.0,0.0,0.0,0.0,0.0,0.05475946551983867,0.0,0.0,0.0,0.0,0.05475946551983867,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.264134880329948e-06,1.7245949948119232e-06,4.645553417503834e-07,0.0001,0.010113000869750977
7799,2025-09-30T01:31:15.691422,85.19707679748535,1.757589075168653e-06,0.0,1.757589075168653e-06,0.0,0.0,0.0,0.0,0.0,0.006334243147279725,0.0,0.0,0.0,0.0,0.006334243147279725,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.264134880329948e-06,1.7245949948119232e-06,4.645553417503834e-07,0.0001,0.014015436172485352
7849,2025-09-30T01:31:16.267187,85.77284216880798,9.59670651354827e-05,0.0,9.59670651354827e-05,0.0,0.0,0.0,0.0,0.0,0.020426003385641774,0.0,0.0,0.0,0.0,0.020426003385641774,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.264134880329948e-06,1.7245949948119232e-06,4.645553417503834e-07,0.0001,0.010472297668457031
7899,2025-09-30T01:31:16.799684,86.30533862113953,8.661104402563069e-06,0.0,8.661104402563069e-06,0.0,0.0,0.0,0.0,0.0,0.01730492582485243,0.0,0.0,0.0,0.0,0.01730492582485243,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.264134880329948e-06,1.7245949948119232e-06,4.645553417503834e-07,0.0001,0.0104217529296875
7949,2025-09-30T01:31:17.338920,86.84457492828369,5.809002323076129e-05,0.0,5.809002323076129e-05,0.0,0.0,0.0,0.0,0.0,0.015210492022707314,0.0,0.0,0.0,0.0,0.015210492022707314,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.264134880329948e-06,1.7245949948119232e-06,4.645553417503834e-07,0.0001,0.010076045989990234
7999,2025-09-30T01:31:17.893745,87.39939975738525,2.1284491594997235e-05,0.0,2.1284491594997235e-05,0.0,0.0,0.0,0.0,0.0,0.02717248206970205,0.0,0.0,0.0,0.0,0.02717248206970205,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.264134880329948e-06,1.7245949948119232e-06,4.645553417503834e-07,0.0001,0.013261079788208008
8049,2025-09-30T01:31:18.418542,87.92419719696045,2.6146079108002596e-05,0.0,2.6146079108002596e-05,0.0,0.0,0.0,0.0,0.0,0.028279978685101004,0.0,0.0,0.0,0.0,0.028279978685101004,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1213653579034144e-06,1.6850812016855343e-06,5.275762191558897e-07,0.0001,0.01007080078125
8099,2025-09-30T01:31:18.958111,88.46376609802246,7.607160659972578e-05,0.0,7.607160659972578e-05,0.0,0.0,0.0,0.0,0.0,0.026181717063185873,0.0,0.0,0.0,0.0,0.026181717063185873,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1213653579034144e-06,1.6850812016855343e-06,5.275762191558897e-07,0.0001,0.011161088943481445
8149,2025-09-30T01:31:19.522550,89.0282051563263,0.0011673164553940296,0.0,0.0011673164553940296,0.0,0.0,0.0,0.0,0.0,0.168175395268328,0.0,0.0,0.0,0.0,0.168175395268328,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1213653579034144e-06,1.6850812016855343e-06,5.275762191558897e-07,0.0001,0.011110067367553711
8199,2025-09-30T01:31:20.059051,89.56470608711243,3.460974767222069e-05,0.0,3.460974767222069e-05,0.0,0.0,0.0,0.0,0.0,0.02262782340634286,0.0,0.0,0.0,0.0,0.02262782340634286,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1213653579034144e-06,1.6850812016855343e-06,5.275762191558897e-07,0.0001,0.010087966918945312
8249,2025-09-30T01:31:20.607075,90.11272978782654,0.0002652282710187137,0.0,0.0002652282710187137,0.0,0.0,0.0,0.0,0.0,0.10306561723181128,0.0,0.0,0.0,0.0,0.10306561723181128,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1213653579034144e-06,1.6850812016855343e-06,5.275762191558897e-07,0.0001,0.009145975112915039
8299,2025-09-30T01:31:21.129271,90.63492631912231,4.949188951286487e-05,0.0,4.949188951286487e-05,0.0,0.0,0.0,0.0,0.0,0.04523391725806145,0.0,0.0,0.0,0.0,0.04523391725806145,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1213653579034144e-06,1.6850812016855343e-06,5.275762191558897e-07,0.0001,0.012082576751708984
8349,2025-09-30T01:31:21.698644,91.2042989730835,3.9119717257563025e-05,0.0,3.9119717257563025e-05,0.0,0.0,0.0,0.0,0.0,0.011411438310960073,0.0,0.0,0.0,0.0,0.011411438310960073,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1213653579034144e-06,1.6850812016855343e-06,5.275762191558897e-07,0.0001,0.012123823165893555
8399,2025-09-30T01:31:22.235692,91.74134683609009,2.0935144675604533e-06,0.0,2.0935144675604533e-06,0.0,0.0,0.0,0.0,0.0,0.007308180195240544,0.0,0.0,0.0,0.0,0.007308180195240544,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1213653579034144e-06,1.6850812016855343e-06,5.275762191558897e-07,0.0001,0.013170719146728516
8449,2025-09-30T01:31:22.810879,92.31653428077698,0.002301949542015791,0.0,0.002301949542015791,0.0,0.0,0.0,0.0,0.0,0.224025212107279,0.0,0.0,0.0,0.0,0.224025212107279,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1213653579034144e-06,1.6850812016855343e-06,5.275762191558897e-07,0.0001,0.01002645492553711
8499,2025-09-30T01:31:23.353207,92.85886240005493,0.00015099231677595526,0.0,0.00015099231677595526,0.0,0.0,0.0,0.0,0.0,0.0674687314418708,0.0,0.0,0.0,0.0,0.0674687314418708,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1213653579034144e-06,1.6850812016855343e-06,5.275762191558897e-07,0.0001,0.010270833969116211
8549,2025-09-30T01:31:23.903612,93.40926671028137,0.0003190529241692275,0.0,0.0003190529241692275,0.0,0.0,0.0,0.0,0.0,0.08484673275459591,0.0,0.0,0.0,0.0,0.08484673275459591,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1164222541992785e-06,1.6863352811924415e-06,5.198211852075474e-07,0.0001,0.012438297271728516
8599,2025-09-30T01:31:24.442341,93.94799590110779,0.0001019083138089627,0.0,0.0001019083138089627,0.0,0.0,0.0,0.0,0.0,0.04617974233720703,0.0,0.0,0.0,0.0,0.04617974233720703,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1164222541992785e-06,1.6863352811924415e-06,5.198211852075474e-07,0.0001,0.010002374649047852
8649,2025-09-30T01:31:24.981638,94.48729276657104,6.592075806111097e-05,0.0,6.592075806111097e-05,0.0,0.0,0.0,0.0,0.0,0.0396208305591829,0.0,0.0,0.0,0.0,0.0396208305591829,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1164222541992785e-06,1.6863352811924415e-06,5.198211852075474e-07,0.0001,0.010280609130859375
8699,2025-09-30T01:31:25.501056,95.00671076774597,0.0003413020458538085,0.0,0.0003413020458538085,0.0,0.0,0.0,0.0,0.0,0.08864769592979056,0.0,0.0,0.0,0.0,0.08864769592979056,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1164222541992785e-06,1.6863352811924415e-06,5.198211852075474e-07,0.0001,0.01013803482055664
8749,2025-09-30T01:31:26.079894,95.58554911613464,0.00018070738587994128,0.0,0.00018070738587994128,0.0,0.0,0.0,0.0,0.0,0.03639920854805697,0.0,0.0,0.0,0.0,0.03639920854805697,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1164222541992785e-06,1.6863352811924415e-06,5.198211852075474e-07,0.0001,0.012002706527709961
8799,2025-09-30T01:31:26.609006,96.11466121673584,9.575788135407493e-05,0.0,9.575788135407493e-05,0.0,0.0,0.0,0.0,0.0,0.05354533632600916,0.0,0.0,0.0,0.0,0.05354533632600916,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1164222541992785e-06,1.6863352811924415e-06,5.198211852075474e-07,0.0001,0.011102914810180664
8849,2025-09-30T01:31:27.148130,96.65378546714783,0.0007570539019070566,0.0,0.0007570539019070566,0.0,0.0,0.0,0.0,0.0,0.08375249005693187,0.0,0.0,0.0,0.0,0.08375249005693187,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1164222541992785e-06,1.6863352811924415e-06,5.198211852075474e-07,0.0001,0.010132074356079102
8899,2025-09-30T01:31:27.694665,97.20032048225403,0.001672145095653832,0.0,0.001672145095653832,0.0,0.0,0.0,0.0,0.0,0.16406349545276613,0.0,0.0,0.0,0.0,0.16406349545276613,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1164222541992785e-06,1.6863352811924415e-06,5.198211852075474e-07,0.0001,0.01004934310913086
8949,2025-09-30T01:31:28.242343,97.74799847602844,3.879862924804911e-05,0.0,3.879862924804911e-05,0.0,0.0,0.0,0.0,0.0,0.03690023327043934,0.0,0.0,0.0,0.0,0.03690023327043934,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1164222541992785e-06,1.6863352811924415e-06,5.198211852075474e-07,0.0001,0.010101079940795898
8999,2025-09-30T01:31:28.779583,98.28523755073547,4.594631172949448e-05,0.0,4.594631172949448e-05,0.0,0.0,0.0,0.0,0.0,0.02792321944027592,0.0,0.0,0.0,0.0,0.02792321944027592,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.1164222541992785e-06,1.6863352811924415e-06,5.198211852075474e-07,0.0001,0.011077880859375
9049,2025-09-30T01:31:29.353654,98.85930895805359,2.4656842469994444e-06,0.0,2.4656842469994444e-06,0.0,0.0,0.0,0.0,0.0,0.0077328314879937,0.0,0.0,0.0,0.0,0.0077328314879937,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.0785640824906295e-06,1.6371114952562493e-06,5.196867505219416e-07,0.0001,0.010372400283813477
9099,2025-09-30T01:31:29.893807,99.39946222305298,2.2699805413139984e-05,0.0,2.2699805413139984e-05,0.0,0.0,0.0,0.0,0.0,0.027774182622913507,0.0,0.0,0.0,0.0,0.027774182622913507,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.0785640824906295e-06,1.6371114952562493e-06,5.196867505219416e-07,0.0001,0.010002851486206055
9149,2025-09-30T01:31:30.434496,99.94015145301819,0.00010259349801344797,0.0,0.00010259349801344797,0.0,0.0,0.0,0.0,0.0,0.04103052562092159,0.0,0.0,0.0,0.0,0.04103052562092159,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.0785640824906295e-06,1.6371114952562493e-06,5.196867505219416e-07,0.0001,0.013338565826416016
9199,2025-09-30T01:31:30.972773,100.47842836380005,6.66183609610016e-07,0.0,6.66183609610016e-07,0.0,0.0,0.0,0.0,0.0,0.004108847243305683,0.0,0.0,0.0,0.0,0.004108847243305683,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.0785640824906295e-06,1.6371114952562493e-06,5.196867505219416e-07,0.0001,0.010058164596557617
9249,2025-09-30T01:31:31.516742,101.02239751815796,0.0007766248309053481,0.0,0.0007766248309053481,0.0,0.0,0.0,0.0,0.0,0.11860067489534529,0.0,0.0,0.0,0.0,0.11860067489534529,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.0785640824906295e-06,1.6371114952562493e-06,5.196867505219416e-07,0.0001,0.013114452362060547
9299,2025-09-30T01:31:32.059763,101.56541800498962,0.00185870670247823,0.0,0.00185870670247823,0.0,0.0,0.0,0.0,0.0,0.21942549835846278,0.0,0.0,0.0,0.0,0.21942549835846278,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.0785640824906295e-06,1.6371114952562493e-06,5.196867505219416e-07,0.0001,0.01007986068725586
9349,2025-09-30T01:31:32.634576,102.14023089408875,0.0006655889446847141,0.0,0.0006655889446847141,0.0,0.0,0.0,0.0,0.0,0.11339293631227577,0.0,0.0,0.0,0.0,0.11339293631227577,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.0785640824906295e-06,1.6371114952562493e-06,5.196867505219416e-07,0.0001,0.010085105895996094
9399,2025-09-30T01:31:33.162807,102.66846251487732,1.260727094631875e-05,0.0,1.260727094631875e-05,0.0,0.0,0.0,0.0,0.0,0.02054772692607308,0.0,0.0,0.0,0.0,0.02054772692607308,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.0785640824906295e-06,1.6371114952562493e-06,5.196867505219416e-07,0.0001,0.010002374649047852
9449,2025-09-30T01:31:33.703871,103.2095263004303,1.8408043615636416e-05,0.0,1.8408043615636416e-05,0.0,0.0,0.0,0.0,0.0,0.026237490561850745,0.0,0.0,0.0,0.0,0.026237490561850745,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.0785640824906295e-06,1.6371114952562493e-06,5.196867505219416e-07,0.0001,0.010001897811889648
9499,2025-09-30T01:31:34.242614,103.74826908111572,0.0012728864094242454,0.0,0.0012728864094242454,0.0,0.0,0.0,0.0,0.0,0.22657363037851863,0.0,0.0,0.0,0.0,0.22657363037851863,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.0785640824906295e-06,1.6371114952562493e-06,5.196867505219416e-07,0.0001,0.010081768035888672
9549,2025-09-30T01:31:34.773649,104.27930355072021,1.824107857828494e-05,0.0,1.824107857828494e-05,0.0,0.0,0.0,0.0,0.0,0.021752593111360435,0.0,0.0,0.0,0.0,0.021752593111360435,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.050267997015908e-06,1.5585516166538582e-06,4.6452373680949677e-07,0.0001,0.010096549987792969
9599,2025-09-30T01:31:35.287025,104.79268050193787,0.00012412597425282001,0.0,0.00012412597425282001,0.0,0.0,0.0,0.0,0.0,0.04578388547002245,0.0,0.0,0.0,0.0,0.04578388547002245,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.050267997015908e-06,1.5585516166538582e-06,4.6452373680949677e-07,0.0001,0.012009620666503906
9649,2025-09-30T01:31:35.831343,105.33699822425842,6.300606037257239e-05,0.0,6.300606037257239e-05,0.0,0.0,0.0,0.0,0.0,0.04776069676437281,0.0,0.0,0.0,0.0,0.04776069676437281,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.050267997015908e-06,1.5585516166538582e-06,4.6452373680949677e-07,0.0001,0.010049581527709961
9699,2025-09-30T01:31:36.358243,105.8638985157013,4.1716313717188314e-05,0.0,4.1716313717188314e-05,0.0,0.0,0.0,0.0,0.0,0.035030385555981515,0.0,0.0,0.0,0.0,0.035030385555981515,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.050267997015908e-06,1.5585516166538582e-06,4.6452373680949677e-07,0.0001,0.013002634048461914
9749,2025-09-30T01:31:36.895618,106.40127325057983,8.429003355558962e-05,0.0,8.429003355558962e-05,0.0,0.0,0.0,0.0,0.0,0.04316131895579655,0.0,0.0,0.0,0.0,0.04316131895579655,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.050267997015908e-06,1.5585516166538582e-06,4.6452373680949677e-07,0.0001,0.01314234733581543
9799,2025-09-30T01:31:37.407655,106.91331005096436,4.128886212129146e-05,0.0,4.128886212129146e-05,0.0,0.0,0.0,0.0,0.0,0.03333252629000626,0.0,0.0,0.0,0.0,0.03333252629000626,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.050267997015908e-06,1.5585516166538582e-06,4.6452373680949677e-07,0.0001,0.010097742080688477
9849,2025-09-30T01:31:37.938097,107.44375205039978,0.000712720095179975,0.0,0.000712720095179975,0.0,0.0,0.0,0.0,0.0,0.08407966947726084,0.0,0.0,0.0,0.0,0.08407966947726084,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.050267997015908e-06,1.5585516166538582e-06,4.6452373680949677e-07,0.0001,0.011023283004760742
9899,2025-09-30T01:31:38.458158,107.96381330490112,0.00035754425334744155,0.0,0.00035754425334744155,0.0,0.0,0.0,0.0,0.0,0.10928435938640187,0.0,0.0,0.0,0.0,0.10928435938640187,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.050267997015908e-06,1.5585516166538582e-06,4.6452373680949677e-07,0.0001,0.010002374649047852
9949,2025-09-30T01:31:39.059807,108.56546187400818,0.0006795244407840073,0.0,0.0006795244407840073,0.0,0.0,0.0,0.0,0.0,0.08955219892768763,0.0,0.0,0.0,0.0,0.08955219892768763,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.050267997015908e-06,1.5585516166538582e-06,4.6452373680949677e-07,0.0001,0.012720823287963867
9999,2025-09-30T01:31:39.608429,109.11408424377441,1.8975551938638091e-06,0.0,1.8975551938638091e-06,0.0,0.0,0.0,0.0,0.0,0.003970639847182911,0.0,0.0,0.0,0.0,0.003970639847182911,100000000.0,10000000000.0,1.0,1.0,1.0,1.0,1.050267997015908e-06,1.5585516166538582e-06,4.6452373680949677e-07,0.0001,0.01309823989868164
