epoch,timestamp,elapsed_time,total_loss,pde_loss,surf_loss,wt_head_loss,wt_kin_loss,ic_h_loss,ic_zb_loss,pde_grad,surf_grad,wt_head_grad,wt_kin_grad,ic_h_grad,ic_zb_grad,total_grad,pde_weight,surf_weight,wt_head_weight,wt_kin_weight,ic_h_weight,ic_zb_weight,cache_mean_residual,cache_max_residual,cache_std_residual,learning_rate,epoch_time
2499,2025-09-23T18:48:34.609605,62.71735215187073,3.664253745228052e-05,6.769014817109564e-06,4.310242275096243e-06,2.952606564576854e-06,1.2662419976550154e-05,9.948251317837276e-06,1.5145053451365992e-13,0.0024248532728923145,0.00016243906414672814,0.0031642885987217388,0.0004294851276427875,0.0008607833367583126,2.919084539366291e-07,0.000944251433300041,100000000.0,100000000.0,0.001,16777215.999999976,0.001,0.1894646057588266,2.9072560892018373e-07,5.2678929023386445e-06,2.3610611776803125e-07,0.003,0.024059057235717773
2549,2025-09-23T18:48:35.854633,63.962379932403564,4.416075171320699e-05,6.05606419412652e-06,6.289535576797789e-06,3.011388571394491e-06,1.9915101802325808e-05,8.872300895745866e-06,1.6360878873911133e-08,0.0013145948949510014,0.00020788319987880558,0.002961344003176473,0.0007199023737671818,0.00017361326071682395,9.289102565251443e-05,0.0011489341993765254,100000000.0,100000000.0,0.001,33554431.999999896,0.001,0.17677672927481808,1.9673974804845784e-07,2.3608167794009205e-06,1.654750008128758e-07,0.003,0.025176048278808594
2599,2025-09-23T18:48:37.034328,65.1420750617981,3.491175448289141e-05,5.9794497246912215e-06,6.4774026213854086e-06,1.6018011592677794e-06,9.86731902230531e-06,1.0985590961354319e-05,1.9345111623714217e-10,0.00245848492278374,0.0002616168212599538,0.0021127981923197824,0.0007859046719516372,7.727121535434858e-05,1.0132310728196393e-05,0.001258008646335136,100000000.0,100000000.0,0.001,33554431.999999896,0.001,0.17677672927481808,1.9673974804845784e-07,2.3608167794009205e-06,1.654750008128758e-07,0.003,0.023125886917114258
2649,2025-09-23T18:48:38.228914,66.33666110038757,3.079040106968023e-05,4.927514510200126e-06,3.1529557418252807e-06,2.402807240287075e-06,1.1264146451139823e-05,9.040400072990451e-06,2.5767912248397806e-09,0.0016166620226049147,0.00013427194761429827,0.0024800405465296043,0.0012035412144698826,0.00012549267354153645,3.5961893228041876e-05,0.0006549951786457205,100000000.0,100000000.0,0.001,67108863.99999968,0.001,0.16493852185121197,1.9673974804845784e-07,2.3608167794009205e-06,1.654750008128758e-07,0.003,0.023717880249023438
2699,2025-09-23T18:48:39.421831,67.52957797050476,2.7164134735357948e-05,3.7893778426223435e-06,2.3857651285652537e-06,2.0737511476909276e-06,7.361654297710629e-06,1.155272275354946e-05,8.636140136353276e-10,0.00109160750320619,0.00012030215328803603,0.0020423397870165828,0.0007264942569080781,0.000325723443276154,2.0936643829083573e-05,0.0006189901973581511,100000000.0,100000000.0,0.001,67108863.99999968,0.001,0.16493852185121197,1.9673974804845784e-07,2.3608167794009205e-06,1.654750008128758e-07,0.003,0.02358388900756836
2749,2025-09-23T18:48:40.624210,68.73195695877075,2.8754444429068826e-05,3.751981239474844e-06,3.5306040899740765e-06,1.8442107148075593e-06,6.41538281342946e-06,1.3209144526626915e-05,3.120514291410359e-09,0.0014207711745854253,0.0001755964861171474,0.00204666671862946,0.0008100346996318419,0.0002109546610769002,3.86547304591345e-05,0.000554224160209585,100000000.0,100000000.0,0.001,100000000.0,0.001,0.1538930836780897,1.9673974804845784e-07,2.3608167794009205e-06,1.654750008128758e-07,0.003,0.023957014083862305
2799,2025-09-23T18:48:41.808400,69.91614699363708,2.695687180676032e-05,3.521092594382935e-06,4.163657195022097e-06,1.5183296682153014e-06,4.3888817344850395e-06,1.336399327556137e-05,9.16893394542484e-10,0.0021021903284363596,0.00015176643341519263,0.0013771992773370435,0.0005142201190492936,0.0003929618901399192,2.101779382928657e-05,0.0011596131143957807,100000000.0,100000000.0,0.001,100000000.0,0.001,0.1538930836780897,1.9673974804845784e-07,2.3608167794009205e-06,1.654750008128758e-07,0.003,0.023786067962646484
2849,2025-09-23T18:48:42.992110,71.09985709190369,3.7035264540463686e-05,3.0988710477686254e-06,1.7721293261274695e-05,1.0014780400524614e-06,3.202947709723958e-06,1.2010671525786165e-05,3.8611332013605004e-12,0.0010809752374311156,0.00019243243402431722,0.0010674481162865456,0.0002680796892698323,0.00026607827148106305,1.3200635318561744e-06,0.0004480304106567923,100000000.0,100000000.0,0.001,100000000.0,0.001,0.14358732538616387,1.9673974804845784e-07,2.3608167794009205e-06,1.654750008128758e-07,0.003,0.024029016494750977
2899,2025-09-23T18:48:44.277048,72.38479518890381,1.8990707758348435e-05,3.121292593277758e-06,3.602900051191682e-06,1.0082815151690738e-06,2.5182719127769815e-06,8.739926670386922e-06,3.555364683216489e-11,0.0008716245582421321,9.883740380112167e-05,0.0008332039010700158,0.00020874224088252927,9.828274774781404e-05,4.011429385270912e-06,0.000254609625878916,100000000.0,100000000.0,0.001,100000000.0,0.001,0.14358732538616387,1.9673974804845784e-07,2.3608167794009205e-06,1.654750008128758e-07,0.003,0.023830175399780273
2949,2025-09-23T18:48:45.460673,73.56842017173767,1.8229127817903645e-05,2.6025870738521917e-06,9.511211942481168e-07,7.13756776349328e-07,1.7820146922531421e-06,1.2179634722997434e-05,1.2958095534087999e-11,0.0006800874192635118,3.411648493399857e-05,0.0004896657782750291,0.0002312891742967302,0.000547699367023856,2.341867691175348e-06,0.0006618360241349802,100000000.0,100000000.0,0.001,100000000.0,0.001,0.1339717128275055,1.9673974804845784e-07,2.3608167794009205e-06,1.654750008128758e-07,0.003,0.023998022079467773
2999,2025-09-23T18:48:46.664073,74.77182006835938,1.6449072063551284e-05,2.6549546419118997e-06,1.6093308659037575e-06,1.500490043326863e-06,1.4307848914540955e-06,9.253397365682758e-06,1.1544783184991303e-10,0.0007994034858242629,0.00012051171467612468,0.0007144401621166296,0.00014888495577419753,0.0002670255313101181,6.994531830882888e-06,0.0005773626700370558,100000000.0,100000000.0,0.001,100000000.0,0.001,0.1339717128275055,1.9673974804845784e-07,2.3608167794009205e-06,1.654750008128758e-07,0.003,0.02312302589416504
3049,2025-09-23T18:48:47.910609,76.01835608482361,1.9328183043398894e-05,2.3133247850637417e-06,1.4310269307316048e-06,1.00093222954456e-06,1.345250439044321e-06,1.323723881796468e-05,4.1012584994781776e-10,0.0006804544675225543,9.425568670007701e-05,0.000568550144080404,0.00012576391658130313,0.00018078593884226295,1.274506211354464e-05,0.00024936920028147006,100000000.0,100000000.0,0.001,100000000.0,0.001,0.12500002900876017,1.306227943587146e-07,9.510318932370865e-07,9.095533215486284e-08,0.003,0.02449178695678711
3099,2025-09-23T18:48:49.180365,77.2881121635437,1.85156604857184e-05,2.0553582089632982e-06,9.482879477218376e-07,7.998259548003261e-07,1.1138188256154535e-06,1.3598008081316948e-05,3.605121201566419e-10,0.0004220126052785738,4.834883385365359e-05,0.00036742284721943546,0.00013844652197603395,0.00012405908964493548,1.1961092548950243e-05,0.00013081688672353077,100000000.0,100000000.0,0.001,100000000.0,0.001,0.12500002900876017,1.306227943587146e-07,9.510318932370865e-07,9.095533215486284e-08,0.003,0.025602102279663086
3149,2025-09-23T18:48:50.376435,78.4841821193695,3.406501127756201e-05,2.288669065819704e-06,1.850067201303318e-05,9.22772926514881e-07,8.86681391421007e-07,1.1464195267762989e-05,2.0173218651109437e-09,0.00042206956241799934,0.00014010791984212447,0.00038269030392571596,0.0001718778045669529,0.00010436540673087817,2.7341189532628437e-05,0.00023241361689199438,100000000.0,100000000.0,0.001,100000000.0,0.001,0.11662915194462037,1.306227943587146e-07,9.510318932370865e-07,9.095533215486284e-08,0.003,0.02405405044555664
3199,2025-09-23T18:48:51.564130,79.67187714576721,1.2947981304023415e-05,1.9997762592538493e-06,1.8377925243839854e-06,1.3377598406805191e-06,7.802929076206055e-07,6.991947429924039e-06,4.126611830024274e-10,0.0002571389824901104,9.009290280034757e-05,0.00034130376569563986,0.00021422209477159787,4.1445741110191316e-05,1.2383153404063276e-05,0.0002523721958231124,100000000.0,100000000.0,0.001,100000000.0,0.001,0.11662915194462037,1.306227943587146e-07,9.510318932370865e-07,9.095533215486284e-08,0.003,0.02300429344177246
3249,2025-09-23T18:48:52.757453,80.86520004272461,1.31380365928635e-05,2.0019729163323063e-06,1.3328823342817486e-06,5.419854574029159e-07,4.42119016952347e-07,8.818962669465691e-06,1.1440950964392016e-10,0.00021807321122982288,0.00012348447574486477,0.00026414087163785424,7.719347952305054e-05,0.00024476955738525193,6.30367928405568e-06,0.0003242378792191941,100000000.0,100000000.0,0.001,100000000.0,0.001,0.1088188474058011,1.306227943587146e-07,9.510318932370865e-07,9.095533215486284e-08,0.003,0.023730039596557617
3299,2025-09-23T18:48:53.949328,82.05707502365112,1.6207162843784317e-05,1.8609239305078518e-06,1.3718587297262275e-06,7.65007825975772e-07,6.476412863776204e-07,1.1561091923795175e-05,6.398584440070465e-10,0.00026468760511917156,0.0001599424308986614,0.0002692627415095978,0.00012298558702111866,0.00011993716926414627,1.492137149715385e-05,0.0005098790637522613,100000000.0,100000000.0,0.001,100000000.0,0.001,0.1088188474058011,1.306227943587146e-07,9.510318932370865e-07,9.095533215486284e-08,0.003,0.023535966873168945
3349,2025-09-23T18:48:55.137943,83.24569010734558,1.6057465472840704e-05,1.9363944829819957e-06,1.3095674376017996e-06,6.19840477611433e-07,5.487237899615138e-07,1.1642494428087957e-05,4.4643824748114014e-10,0.00024255354364128773,0.00011811366028466525,0.00023405069923535625,0.00018625159668845807,0.0008725604806231668,1.2051783003610638e-05,0.0008725190950263181,100000000.0,100000000.0,0.001,100000000.0,0.001,0.10153157552894719,1.306227943587146e-07,9.510318932370865e-07,9.095533215486284e-08,0.003,0.02506113052368164
3399,2025-09-23T18:48:56.967732,85.07547903060913,3.175435631419532e-05,1.914610948006157e-06,1.7205609765369445e-05,7.564957513750414e-07,5.907655236114806e-07,1.1285823347861879e-05,1.051062126222746e-09,0.00028031128580962834,6.0832081843398686e-05,0.000225405230391382,0.00023366180629373704,0.00014010655766842959,1.8513285483964648e-05,0.0002082139454252464,100000000.0,100000000.0,0.001,100000000.0,0.001,0.10153157552894719,1.306227943587146e-07,9.510318932370865e-07,9.095533215486284e-08,0.003,0.022932052612304688
3449,2025-09-23T18:48:58.155736,86.26348304748535,1.4181127880874556e-05,1.7734765833665733e-06,2.688656650207122e-06,2.726734180669155e-07,4.291318305149616e-07,9.013288945425302e-06,3.900901379694233e-09,0.00010541230720901081,5.572711663406793e-05,0.00010867926929217675,0.00022069381529815586,0.00031199707927162106,3.4476580831891894e-05,0.0004123599926081831,100000000.0,100000000.0,0.001,100000000.0,0.001,0.09473231038174984,1.306227943587146e-07,9.510318932370865e-07,9.095533215486284e-08,0.003,0.02458477020263672
3499,2025-09-23T18:48:59.467806,87.57555294036865,1.7306772861047648e-05,2.044827397185145e-06,1.5331386293837568e-06,8.530824402441795e-07,5.771244104835205e-07,1.2293990039324854e-05,4.609953307976866e-09,0.0006353252570452159,0.00016246627537604843,0.00013649440190735532,0.0002144153669582083,0.00021144282137741587,3.751807178792415e-05,0.0004771657003989803,100000000.0,100000000.0,0.001,100000000.0,0.001,0.09473231038174984,1.306227943587146e-07,9.510318932370865e-07,9.095533215486284e-08,0.003,0.02283167839050293
3549,2025-09-23T18:49:00.718025,88.82577204704285,1.8103623006027192e-05,1.8219284356746357e-06,3.4686652270465856e-06,3.2892967283260077e-07,2.316165819138405e-07,1.2251911357452627e-05,5.714512751886502e-10,0.00021043383551970165,8.362958271204957e-05,0.00010646925557419387,7.840556742910162e-05,0.00012101743157523945,1.2770411629796061e-05,0.0002334192359530496,100000000.0,100000000.0,0.001,100000000.0,0.001,0.08838837160282707,1.1237732877589224e-07,1.3370030274018063e-06,7.58407168177655e-08,0.003,0.025470972061157227
3599,2025-09-23T18:49:01.927699,90.03544592857361,1.7346495951642282e-05,1.6749580709074507e-06,1.1377474038454238e-06,6.752727585990215e-07,3.5572767842495523e-07,1.3496706742444076e-05,6.083545223134479e-09,0.00022630387693639293,0.000125000347324902,0.00016951806722221433,0.00019195064643336303,0.0006893986469608536,4.1697628898652174e-05,0.0007535636900014502,100000000.0,100000000.0,0.001,100000000.0,0.001,0.08838837160282707,1.1237732877589224e-07,1.3370030274018063e-06,7.58407168177655e-08,0.003,0.024417877197265625
3649,2025-09-23T18:49:03.112013,91.21976017951965,1.6537547708139755e-05,2.7588462216954213e-06,2.0610170849977294e-06,8.544673733013042e-07,5.047810986980039e-07,1.0356010534451343e-05,2.424270562073616e-09,0.0025257497413917057,0.00013646573168434373,0.00019348591432642227,0.0002163330136214778,0.00023059387360197903,2.545993745486159e-05,0.002843931559495974,100000000.0,100000000.0,0.001,100000000.0,0.001,0.08246926734380562,1.1237732877589224e-07,1.3370030274018063e-06,7.58407168177655e-08,0.003,0.02422809600830078
3699,2025-09-23T18:49:04.379265,92.48701214790344,2.9258249924168922e-05,1.8317971353098983e-06,1.7365384337608702e-05,5.010009545003413e-07,3.257196112826932e-07,9.212472832587082e-06,2.1876727984704303e-08,0.00019119621569296935,6.828410156539115e-05,0.0003778610889038333,0.00023776823871017223,0.00015547341548310953,7.651076645934877e-05,0.00042555668105818755,100000000.0,100000000.0,0.001,100000000.0,0.001,0.08246926734380562,1.1237732877589224e-07,1.3370030274018063e-06,7.58407168177655e-08,0.003,0.02334308624267578
3749,2025-09-23T18:49:05.635596,93.7433431148529,1.640786103962455e-05,1.605010425009823e-06,1.0776616363727953e-06,3.328719628825638e-07,2.439996080738638e-07,1.3145125194569118e-05,3.191826802861897e-09,0.0001419366898639812,0.00010322851774332566,9.563081872587147e-05,0.0001436836497694513,0.0008327434963645516,2.8269678028546204e-05,0.0009208506826427542,100000000.0,100000000.0,0.001,100000000.0,0.001,0.07694654768538871,1.1237732877589224e-07,1.3370030274018063e-06,7.58407168177655e-08,0.003,0.024374961853027344
3799,2025-09-23T18:49:06.844528,94.95227527618408,1.4525266124110203e-05,1.6863098153407918e-06,2.525545824028086e-06,2.5431774020034936e-07,3.567891155853431e-07,9.695229891804047e-06,7.072736174507099e-09,0.00036667144240917955,0.00012850479796663094,0.00043597165479325705,0.0002532359352068696,0.00020626192684942507,4.2122696347184925e-05,0.000686342778281645,100000000.0,100000000.0,0.001,100000000.0,0.001,0.07694654768538871,1.1237732877589224e-07,1.3370030274018063e-06,7.58407168177655e-08,0.003,0.027826309204101562
3849,2025-09-23T18:49:08.094801,96.20254802703857,3.0073166271904483e-05,1.7311523379248683e-06,1.763134787324816e-05,5.10590268731903e-07,2.606410589578445e-07,9.939375559042674e-06,5.779100462066644e-11,0.00024145092636178802,6.00652158230123e-05,4.846142205824691e-05,0.00015617868198485082,7.989951801196915e-05,3.682091756505163e-06,0.00016707345926278043,100000000.0,100000000.0,0.001,100000000.0,0.001,0.07179366797989867,1.1237732877589224e-07,1.3370030274018063e-06,7.58407168177655e-08,0.003,0.025363922119140625
3899,2025-09-23T18:49:09.362289,97.47003602981567,1.3914832379668951e-05,1.5955602066242136e-06,1.4935301351215458e-06,4.845930448027502e-07,3.412622504583851e-07,9.999329449783545e-06,5.56802770557141e-10,0.00012774228298662073,0.00011422130703285017,0.0001454924849702321,0.00024908361277771495,0.0008466060474707682,1.1437843485830775e-05,0.0009041149617945837,100000000.0,100000000.0,0.001,100000000.0,0.001,0.07179366797989867,1.1237732877589224e-07,1.3370030274018063e-06,7.58407168177655e-08,0.003,0.024036884307861328
3949,2025-09-23T18:49:10.552831,98.66057801246643,3.2053714676294476e-05,1.4793084801567602e-06,1.7886757632368244e-05,7.187506412265066e-07,4.878176014244673e-07,1.1456951142463367e-05,2.413249511334925e-08,0.0001846032809525456,6.848191518571162e-05,9.123865106409403e-05,0.0003518866468928158,8.790825514335897e-05,7.274498412120129e-05,0.00029541007269934006,100000000.0,100000000.0,0.001,100000000.0,0.001,0.06698586117823818,1.1237732877589224e-07,1.3370030274018063e-06,7.58407168177655e-08,0.003,0.02361607551574707
3999,2025-09-23T18:49:11.755604,99.86335110664368,1.863936267909594e-05,1.4090024933466339e-06,4.131548394070705e-06,6.776571126465569e-07,4.578789116749249e-07,1.1931305380130652e-05,3.1970369462897e-08,9.601772886999589e-05,0.00010305122662279333,0.0003151327813175742,0.0003327060699892961,0.00047823749813656976,8.381375661890326e-05,0.0006500476537754758,100000000.0,100000000.0,0.001,100000000.0,0.001,0.06698586117823818,1.1237732877589224e-07,1.3370030274018063e-06,7.58407168177655e-08,0.003,0.023539066314697266
4049,2025-09-23T18:49:13.051985,101.1597318649292,1.6479452824569307e-05,1.3844434079146595e-06,3.0828605304122902e-06,7.488780511266668e-07,2.969150045828428e-07,1.0961249245156068e-05,5.1052566618636774e-09,0.00012402258681988178,0.00014898412973985635,0.0001484841022720039,0.00021182221095020898,0.00018106742944485417,3.239989262638995e-05,0.00025996248797844896,100000000.0,100000000.0,0.001,100000000.0,0.001,0.06250001873076362,1.0277415896098319e-07,1.8978058733409853e-06,7.643167521109717e-08,0.003,0.02419567108154297
4099,2025-09-23T18:49:14.266539,102.37428617477417,3.471976742730476e-05,1.8139161284125294e-06,1.9218075976823457e-05,3.92278934668866e-07,3.486382240680541e-07,1.2908758435514756e-05,3.809927306974714e-08,0.0004141883312385394,5.9454526834709434e-05,8.6535363427774e-05,0.00031819510832260795,0.0003546451521610975,8.852336201865631e-05,0.0007671537649398407,100000000.0,100000000.0,0.001,100000000.0,0.001,0.06250001873076362,1.0277415896098319e-07,1.8978058733409853e-06,7.643167521109717e-08,0.003,0.023627042770385742
4149,2025-09-23T18:49:15.462934,103.57068109512329,1.8387707314104773e-05,1.5543899962722207e-06,2.05662104235671e-06,9.099793487621355e-07,2.8373247573654226e-07,1.358292684017215e-05,5.885614218215096e-11,0.0001952940311840772,0.00018130723192905825,0.00018169522469905656,0.0001881447382384249,0.0008349140171404304,3.3684711973762538e-06,0.0008121550669975196,100000000.0,100000000.0,0.001,100000000.0,0.001,0.058314579668251085,1.0277415896098319e-07,1.8978058733409853e-06,7.643167521109717e-08,0.003,0.024081945419311523
4199,2025-09-23T18:49:16.667585,104.77533221244812,3.2076219213195145e-05,1.6004333929231507e-06,1.760275881679263e-05,8.780331199886859e-07,3.034351436781435e-07,1.1689283383020665e-05,2.2732602467101515e-09,0.00031501658952375457,7.31287311067695e-05,0.0002993338515911228,0.0002238093200991929,0.0008463420957970476,2.093750927592019e-05,0.0007462589941709801,100000000.0,100000000.0,0.001,100000000.0,0.001,0.058314579668251085,1.0277415896098319e-07,1.8978058733409853e-06,7.643167521109717e-08,0.003,0.02418208122253418
4249,2025-09-23T18:49:17.859846,105.96759295463562,1.2283593605388887e-05,1.4162085335556185e-06,1.2721861821773928e-06,2.8731545853588614e-07,1.5535459851889755e-07,9.14436714083422e-06,8.16194667407899e-09,0.0001717733640406525,0.0001726126883990322,2.488386427643422e-05,0.0001718821709389232,0.00021895982959960417,3.838726582274936e-05,0.000325546571674844,100000000.0,100000000.0,0.001,100000000.0,0.001,0.054409426916388254,1.0277415896098319e-07,1.8978058733409853e-06,7.643167521109717e-08,0.003,0.024086713790893555
4299,2025-09-23T18:49:19.123332,107.2310791015625,1.4309133803180885e-05,1.440034111510613e-06,1.3810787322654505e-06,6.731403345838771e-07,2.802357244036102e-07,1.0534007742535323e-05,6.371282390560395e-10,0.00014238537515172414,0.00015572741800802444,0.00015133489227241368,0.0002799785370629734,0.00024272707283367755,1.07305888976041e-05,0.000330073546558239,100000000.0,100000000.0,0.001,100000000.0,0.001,0.054409426916388254,1.0277415896098319e-07,1.8978058733409853e-06,7.643167521109717e-08,0.003,0.02406001091003418
4349,2025-09-23T18:49:20.326385,108.43413186073303,2.85356927633984e-05,1.7669610770099098e-06,1.8199221813119948e-05,3.4585823982524744e-07,2.726400509800442e-07,7.937545888125896e-06,1.3465085046959757e-08,0.00044243321953830767,7.896567711140365e-05,9.273573777542833e-05,0.0002930495253121583,0.00013549730176774932,4.7653247853565694e-05,0.0005564158666968474,100000000.0,100000000.0,0.001,100000000.0,0.001,0.05076579054435751,1.0277415896098319e-07,1.8978058733409853e-06,7.643167521109717e-08,0.003,0.024410724639892578
4399,2025-09-23T18:49:21.519500,109.62724709510803,3.2865700632100925e-05,1.6847974393385812e-06,1.825511753850151e-05,6.909318130965403e-07,5.460333341034129e-07,1.1588397683226503e-05,1.0042145959232585e-07,0.0005667092714593079,7.98644915349487e-05,0.000516338707139564,0.00045751588551524937,7.073833679047834e-05,0.00013007780264250228,0.0009094919773513499,100000000.0,100000000.0,0.001,100000000.0,0.001,0.05076579054435751,1.0277415896098319e-07,1.8978058733409853e-06,7.643167521109717e-08,0.003,0.023749113082885742
4449,2025-09-23T18:49:22.718123,110.82587003707886,1.284008158108918e-05,1.3801134173263563e-06,1.8027718624580302e-06,2.7519251943886047e-07,2.4319405156347784e-07,9.102039257413708e-06,3.6770195777080517e-08,0.00018898094440044025,7.812483522482203e-05,6.410547240689452e-05,0.00027146296930456563,0.0002747131635833723,7.615513110266154e-05,0.00033188630114784395,100000000.0,100000000.0,0.001,100000000.0,0.001,0.04736615754154538,1.0277415896098319e-07,1.8978058733409853e-06,7.643167521109717e-08,0.003,0.02352595329284668
4499,2025-09-23T18:49:23.918051,112.02579808235168,1.3072098226984963e-05,1.5535805459876428e-06,8.272199352177267e-07,6.965021839278052e-07,2.474933467055962e-07,9.747202057042159e-06,1.0003158024129988e-10,0.00020109565874484173,0.0001790754727701985,0.00018766347813284112,0.00027382299851778165,0.0004899357165987784,3.98089874345896e-06,0.0006111093656373745,100000000.0,100000000.0,0.001,100000000.0,0.001,0.04736615754154538,1.0277415896098319e-07,1.8978058733409853e-06,7.643167521109717e-08,0.003,0.0239260196685791
4549,2025-09-23T18:49:25.262832,113.3705792427063,1.9955692550865933e-05,1.8773504280034103e-06,1.3131030982549419e-06,5.365392894418619e-07,2.831853862517164e-07,1.5920883015496656e-05,2.463109005645947e-08,0.0004878520508987499,0.00013235115278449554,0.0004851983259709884,0.0003327970348182725,0.001405173994874134,6.025126205555579e-05,0.0011176032977725627,100000000.0,100000000.0,0.001,100000000.0,0.001,0.0441941877825324,1.0217756596375693e-07,2.4543585368519416e-06,7.882405839154671e-08,0.003,0.02391505241394043
4599,2025-09-23T18:49:26.458454,114.56620121002197,1.454576340620406e-05,1.3573792330134893e-06,1.1696187129928148e-06,6.192900627866038e-07,2.9752376917713264e-07,1.1022062608390115e-05,7.988919747958789e-08,0.00013805078863785898,0.0001134517527695133,0.0003265537531172011,0.00035984904839025,0.0007779572158246588,0.00010849028039645418,0.0009838530514301692,100000000.0,100000000.0,0.001,100000000.0,0.001,0.0441941877825324,1.0217756596375693e-07,2.4543585368519416e-06,7.882405839154671e-08,0.003,0.02389812469482422
4649,2025-09-23T18:49:27.651571,115.75931811332703,1.736029480525758e-05,1.2956323871549102e-06,2.963101906061638e-06,7.966328325892391e-07,1.5835944111586286e-07,1.2122763109800871e-05,2.3805229787399185e-08,0.00013984518668307895,0.0002161993274905835,0.00014077903648539392,0.00015167876203677435,0.0009145880696458323,5.729235119025689e-05,0.0009113027560239034,100000000.0,100000000.0,0.001,100000000.0,0.001,0.04123463531499313,1.0217756596375693e-07,2.4543585368519416e-06,7.882405839154671e-08,0.003,0.023387908935546875
4699,2025-09-23T18:49:28.948178,117.05592489242554,1.3601516002381686e-05,1.5821086662981543e-06,1.2974096534890123e-06,1.1548165730346227e-06,1.0490808932672735e-07,9.446026524528861e-06,1.624656675858205e-08,0.0002711041445231852,0.0001883640408072285,0.0009512591886245359,1.7813662914693798e-05,0.0007221782054093415,4.7410291870885386e-05,0.0013758742098905726,100000000.0,100000000.0,0.001,100000000.0,0.001,0.04123463531499313,1.0217756596375693e-07,2.4543585368519416e-06,7.882405839154671e-08,0.003,0.0237276554107666
4749,2025-09-23T18:49:30.145189,118.25293612480164,3.09113493131008e-05,1.6675545566613437e-06,1.8201742932433262e-05,5.662362241309893e-07,1.2569608998092008e-07,1.0344458132749423e-05,5.66000091239971e-09,0.0003978967644440507,7.357737665903093e-05,0.00037004322812673584,0.00014960298129904366,0.0006586428370172615,2.700527869625364e-05,0.0005043519025917452,100000000.0,100000000.0,0.001,100000000.0,0.001,0.03847327520958609,1.0217756596375693e-07,2.4543585368519416e-06,7.882405839154671e-08,0.003,0.02471303939819336
4799,2025-09-23T18:49:31.352349,119.46009612083435,1.4530151020153426e-05,1.4524026710205362e-06,1.4610736798204016e-06,5.568123810917314e-07,9.550103641231544e-08,1.0964267858071253e-05,9.371778353362004e-11,0.0002276626821068001,0.00019929059261730408,0.00024303029155284112,6.155788989759914e-05,0.0007201176990379422,3.4786034378688992e-06,0.0007313983219507138,100000000.0,100000000.0,0.001,100000000.0,0.001,0.03847327520958609,1.0217756596375693e-07,2.4543585368519416e-06,7.882405839154671e-08,0.003,0.02398395538330078
4849,2025-09-23T18:49:32.544749,120.65249609947205,1.7455959095968865e-05,1.5289767816284439e-06,2.9401724077615654e-06,9.150975870397815e-07,2.003211108103642e-07,1.1866420209116768e-05,4.970534206449884e-09,0.00024306799300335714,0.00021142114923098507,0.0003460151742417925,0.0002523838173222568,0.0007114149773291367,2.4492019628890237e-05,0.0005673621732794588,100000000.0,100000000.0,0.001,100000000.0,0.001,0.035896835125546374,1.0217756596375693e-07,2.4543585368519416e-06,7.882405839154671e-08,0.003,0.02420806884765625
4899,2025-09-23T18:49:33.740776,121.84852290153503,3.101945185335353e-05,1.4705298099215725e-06,1.8031452782452106e-05,5.915509291298804e-07,2.798679759052902e-07,1.064550451701507e-05,5.451602502759556e-10,0.00018165240046038472,6.61940142076422e-05,0.000214573514454444,0.0003569673991477817,0.0003654385026775133,8.11834494992363e-06,0.0005245102429513107,100000000.0,100000000.0,0.001,100000000.0,0.001,0.035896835125546374,1.0217756596375693e-07,2.4543585368519416e-06,7.882405839154671e-08,0.003,0.024408817291259766
4949,2025-09-23T18:49:34.953333,123.06107997894287,1.7267813746002503e-05,1.4256286249292316e-06,2.2244605588639388e-06,1.238069103237649e-06,1.2383046055219893e-07,1.2243862329341937e-05,1.1963419588312263e-08,0.00021301630509518372,0.00018349827348377549,0.0005104994044686932,0.0001018673655822614,0.0010156073464230812,3.671605975026251e-05,0.0012922883907225415,100000000.0,100000000.0,0.001,100000000.0,0.001,0.03349293152136901,1.0217756596375693e-07,2.4543585368519416e-06,7.882405839154671e-08,0.003,0.02426004409790039
4999,2025-09-23T18:49:36.142457,124.25020408630371,1.3589823538495693e-05,1.0506457783776568e-06,1.6566558542763232e-06,8.716665433894377e-07,2.8678891794697847e-07,9.719102308736183e-06,4.964169075805103e-09,0.0001411764195411799,0.00016487874364212913,0.00039180039615379676,0.0003280999211342437,0.00011144869617723029,2.368927637776138e-05,0.0005996916215490697,100000000.0,100000000.0,0.001,100000000.0,0.001,0.03349293152136901,1.0217756596375693e-07,2.4543585368519416e-06,7.882405839154671e-08,0.003,0.023827791213989258
5049,2025-09-23T18:49:37.391516,125.499263048172,1.6514995877514593e-05,1.7335073607682716e-06,2.708351530600339e-06,6.097956770645396e-07,9.68523963251755e-08,1.1358505616954062e-05,7.983660843535745e-09,0.0003461413967093566,0.00013212989294964265,0.0006867942029889192,8.924198071107232e-05,7.969944886480018e-05,2.9072858187222307e-05,0.0008121530191969801,100000000.0,100000000.0,0.001,100000000.0,0.001,0.03125001014222061,9.454078053749981e-08,1.977504098249483e-06,8.391176464783712e-08,0.003,0.02524089813232422
